doc_id,canonical_filename,canonical_path,title,year,doi,geo_scope,metadata_confidence,metric_bucket_primary,metric_bucket_secondary,sha256_hash,file_size_bytes,original_filename,source_folder
KCDI000053,kcdi000053_2016_can_walk_environmental_supports_for_physical_activity_india.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000053_2016_can_walk_environmental_supports_for_physical_activity_india.pdf,“Can we walk?” Environmental supports for physical activity in India,2016,10.1016/j.ypmed.2016.09.020,India-transferable,high,Unknown,,2fcba2328a5b7801fe5ecfe49ad1198de0aeab644447c18e1bb7005cee6b9810,922891,Can we walk Environmental supports for physical activity in India_W2522998244.pdf,Metrics_Corpus
KCDI000054,kcdi000054_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000054_.pdf,,,,Unknown,low,Unknown,,e43e42149ad6a992202e9018de2fd5636f2473a3e0efe9652aa9083f07543f6a,398130,Cardiovascular and renal effects of SGLT2 inhibitor initiation in acute heart failure a meta-analysi_W4313424030.pdf,Metrics_Corpus
KCDI000055,kcdi000055_2005_research_article_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000055_2005_research_article_open_access.pdf,RESEARCH ARTICLE Open Access,2005,10.1186/s12889-015-1881-4deficient,India-transferable,high,Unknown,,80732c726f19ea5414ad80455b59aaf06279260543f468bdd49727477bd9e205,423721,Caste-based social inequalities and childhood anemia in India results from the National Family Healt_W2129197019.pdf,Metrics_Corpus
KCDI000056,kcdi000056_2015_received_feb_2015_accepted_nov_2015_published_jan_2016.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000056_2015_received_feb_2015_accepted_nov_2015_published_jan_2016.pdf,Received 27 Feb 2015 |Accepted 19 Nov 2015 |Published 19 Jan 2016,2015,10.1038/ncomms10244,Unknown,high,Road Construction & Infrastructure,,032a63f2ceb800eb53bf4c3dc614c5b417fa892b3b8e30eaef453dcfd7e834b1,491482,Catch reconstructions reveal that global marine fisheries catches are higher than reported and decli_W2276139955.pdf,Metrics_Corpus
KCDI000057,kcdi000057_2017_causes_consequences_and_policy.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000057_2017_causes_consequences_and_policy.pdf,"Causes, consequences, and policy",2017,10.1186/s12960-017-0199-yHealth,Kerala,high,Major Illness & Health,,5fc3e19f37ba8b0af1e90260761442b1dbeab866d0932b2de9f426eb1095caef,2708681,Causes consequences and policy responses to the migration of health workers key findings from India_W2605214304.pdf,Metrics_Corpus
KCDI000058,kcdi000058_2022_menon_centralized_and_decentralized_holistic_approach_environ_2022_155_164.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000058_2022_menon_centralized_and_decentralized_holistic_approach_environ_2022_155_164.pdf,"V. J. Menon  et al: Centralized and decentralized …, Holistic Approach Environ. 12(2022) 4, pp. 155 - 164",2022,10.33765/thate.12.4.3,Thiruvananthapuram,high,Unknown,,c3b70d9794400fc82a653fcdb78a96503ec27b9d1512a459638bae57f330a273,262453,Centralized anddecentralized approaches to solid waste management  a case study_W4296392078.pdf,Metrics_Corpus
KCDI000059,kcdi000059_2024_challenges_and_policy_implications_for_low_carbon.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000059_2024_challenges_and_policy_implications_for_low_carbon.pdf,Challenges and Policy Implications for Low Carbon,2024,10.21203/rs.3.rs-3995509/v1Page,Kerala,high,Unknown,,5359fd6597155cbd719c4ebdab089bf039a5059ff0c90aaa23af483ccc33cb5f,1469782,Challenges and Policy Implications for Low Carbon Pathway for Kerala An Integrated Assessment Modell_W4392290693.pdf,Metrics_Corpus
KCDI000060,kcdi000060_2018_case_study_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000060_2018_case_study_open_access.pdf,CASE STUDY Open Access,2018,10.1186/s40497-018-0115-5A,India-transferable,high,Unknown,,b4422aa4f133c61615bca1b9a2decd8ddf618a0139d4863879b705f1ae9f097c,580889,Challenges to Indian micro small scale and medium enterprises in the era of globalization_W2894772866.pdf,Metrics_Corpus
KCDI000061,kcdi000061_2016_changing_phenotype_and_disease_behaviour.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000061_2016_changing_phenotype_and_disease_behaviour.pdf,Changing phenotype and disease behaviour,2016,10.1017/gheg.2016.13,Kerala,high,Major Illness & Health,,c2238fe373c74ea1d8dc8bbaf43fca7b635af3940f002361c44f4ddc468b533b,935280,Changing phenotype and disease behaviour of chronic pancreatitis in India evidence for geneenvironme_W2534140764.pdf,Metrics_Corpus
KCDI000062,kcdi000062_2006_child_sexual_abuse_inindia_asystematic.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000062_2006_child_sexual_abuse_inindia_asystematic.pdf,Child sexual abuse inIndia: Asystematic,2006,10.1371/j,India-transferable,high,Unknown,,52a29f2ab575bc3a7fda659ba20db69b3f564593d6c76aaad271c85c611cb222,2609121,Child sexual abuse in India A systematic review_W2897889391.pdf,Metrics_Corpus
KCDI000063,kcdi000063_2018_international_journal_comm_unity_medicine_and_public_health_july_2018.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000063_2018_international_journal_comm_unity_medicine_and_public_health_july_2018.pdf,International Journal of Comm unity Medicine and Public Health | July 2018 | Vol 5 | Issue 7    Page 2776,2018,,Kerala,med,Major Illness & Health,,2151bbe29ba2cac82e004728d39446fb121c9f9a75103489efcb458ac300fd14,254339,Chronic kidney disease-prevalence and determinants among type 2 diabetes mellitus patients attending_W2807653467.pdf,Metrics_Corpus
KCDI000064,kcdi000064_1955_cities_bad_shape_urban_geometry_india.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000064_1955_cities_bad_shape_urban_geometry_india.pdf,Cities in Bad Shape: Urban Geometry in India,1955,,India-transferable,med,Unknown,,0fcdbd46cf27b2c4f61f4784337f528ed6d8b400d89eacece22c556998ab33b8,1481766,Cities in Bad Shape Urban Geometry in India_W3045787610.pdf,Metrics_Corpus
KCDI000065,kcdi000065_2014_the_core_writing_team.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000065_2014_the_core_writing_team.pdf,The Core Writing Team,2014,,India-transferable,med,Unknown,,83ccbf04c488479e737553af76d51dc0d1ca11fed4e8491ce68e74559e161d9c,14539976,Climate Change 2014 - Synthesis Report_W2513922847.pdf,Metrics_Corpus
KCDI000066,kcdi000066_2020_vol_0123456789_environment_development_and_sustainability_2020_5045_5075.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000066_2020_vol_0123456789_environment_development_and_sustainability_2020_5045_5075.pdf,"Vol.:(0123456789)Environment, Development and Sustainability (2020) 22:5045–5075",2020,10.1007/s10668-019-00414-4,India-transferable,high,Unknown,,32c0f88af5b3c84c0f0a3c19a8675e2a0b093c13855295a1ed76a7ed416fc860,738291,Climate change and agriculture in South Asia adaptation options in smallholder production systems_W2960778279.pdf,Metrics_Corpus
KCDI000067,kcdi000067_2018_study_protocol_open_access.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000067_2018_study_protocol_open_access.pdf,STUDY PROTOCOL Open Access,2018,10.1186/s12889-019-8082-5Background,Thiruvananthapuram,high,Unknown,,db67ead2ab25a7d2d4ee6fc0f25ca02238e3f64254ece97cef4d735aecec13a8,486752,Cluster randomised controlled trial of behavioural intervention program a study protocol for control_W2995690270.pdf,Metrics_Corpus
KCDI000068,kcdi000068_2020_coconut_based_integrated_farming_climate_smart_model_for.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000068_2020_coconut_based_integrated_farming_climate_smart_model_for.pdf,Coconut based integrated farming: A climate-smart model for,2020,10.25081/jpc.2021.v49.i2.7256,Thiruvananthapuram,high,Unknown,,f38d131d58e84ab49414bec503626da7ea6bbc61a47c4fffa3c393cf7d835b1d,188646,Coconut based integrated farming A climate-smart model for food security and economic prosperity_W3200927297.pdf,Metrics_Corpus
KCDI000069,kcdi000069_2000_community_health_workers_fornon.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000069_2000_community_health_workers_fornon.pdf,Community health workers fornon-,2000,,India-transferable,med,Major Illness & Health,,ff1fa1af0c4ad3d44b7ccdbed54621dbe49c78d4352adf9d6c7370bcbb8679b7,3456247,Community health workers for non-communicable diseases prevention and control in developing countrie_W2735211001.pdf,Metrics_Corpus
KCDI000070,kcdi000070_2023_sandhya_durga_prasad_bindu_saurabh_kumar_dixit.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000070_2023_sandhya_durga_prasad_bindu_saurabh_kumar_dixit.pdf,Sandhya Durga Prasad / Bindu VT / Saurabh Kumar Dixit,2023,10.37741/t.71.2.11,Kerala,high,Unknown,,930ded9bdfb4a0d3de76e409470d08ada68430c73640a53441991177dc6aea98,325274,Community Support for Religious Tourism_W4382762684.pdf,Metrics_Corpus
KCDI000071,kcdi000071_2019_scholar_and_assistant_professor_department_agricultural_extension_college_agricu.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000071_2019_scholar_and_assistant_professor_department_agricultural_extension_college_agricu.pdf,"1. PG Scholar and 2. Assistant Professor, Department of Agricultural Extension, College of Agriculture, Kerala",2019,10.26725/JEE.2019.2.31.6274-6279,Thiruvananthapuram,high,Unknown,,12cea7ccd80d8f2fc397c2c095f2e4145762733eaa3c8d860b0b5dcd31a99e52,587177,Comparative Analysis of Attitude of Agripreneurs towards Agri-clinics and Agribusiness Centres ACABC_W3006162378.pdf,Metrics_Corpus
KCDI000072,kcdi000072_.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000072_.pdf,,,,Unknown,low,Unknown,,4e28f345d70ecb7ad425da709abf9773aaa308a5dbaa3c71e35221b2557397ae,343398,Comparative Study of Molecular Approaches for the Detection of Influenza Virus from Patient Samples _W2806717653.pdf,Metrics_Corpus
KCDI000073,kcdi000073_2017_complex_roles_the_stroma_the_intrinsic_resistance.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000073_2017_complex_roles_the_stroma_the_intrinsic_resistance.pdf,Complex roles of the stroma in the intrinsic resistance,2017,10.1038/emm.2017.255,Unknown,high,Unknown,,050033df11a2e5a0a830e7643c9df02efe937396a81efeb5b3e2c81b542fb540,601280,Complex roles of the stroma in the intrinsic resistance to gemcitabine in pancreatic cancer where we_W2774523256.pdf,Metrics_Corpus
KCDI000074,kcdi000074_2020_construction_with_digital_twin_information_systems.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000074_2020_construction_with_digital_twin_information_systems.pdf,Construction with digital twin information systems,2020,10.1017/dce.2020.16,Unknown,high,Road Construction & Infrastructure,,deb7011e8bc4f6233d8aa84b0f4f44111bc0084b53056458c010293aba03df78,1513705,Construction with digital twin information systems_W3107782157.pdf,Metrics_Corpus
KCDI000075,kcdi000075_2020_published_july_2020.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000075_2020_published_july_2020.pdf,published: 21 July 2020,2020,10.3389/fpubh.2020.00397,India-transferable,high,Life Expectancy & Mortality,,278c90a4aec24aba6155207dfc97394f0e4abd1c101c4f45a79d32305ebb75b5,1081391,Coronavirus SARS-CoV-2 and Mortality Rate in India The Winning Edge_W3043165632.pdf,Metrics_Corpus
KCDI000076,kcdi000076_2020_journal_pharmacy_practice_and_community_medicine_vol_issue_apr_jun.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000076_2020_journal_pharmacy_practice_and_community_medicine_vol_issue_apr_jun.pdf,Journal of Pharmacy Practice and Community Medicine Vol. 6 ● Issue 2 ● Apr-Jun 2020 ● www.jppcm.org  25,2020,10.5530/jppcm.2020.2.9OPEN,Kerala,high,Unknown,,303b43e39746f4fd48a772b51df40c63fd4a8e3b1babf6f4137cd04db198dfd1,443767,Could Lockdown Really Lockdown Covid-19 Spread A Data-based Analysis in India_W3046208522.pdf,Metrics_Corpus
KCDI000077,kcdi000077_2020_covid_epidemic_forecast_different_states_india_using_sir_model.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000077_2020_covid_epidemic_forecast_different_states_india_using_sir_model.pdf,COVID-19 Epidemic Forecast in Different States of India using SIR Model,2020,10.1101/2020.05.14.20101725doi:,Kerala,high,Unknown,,8aba6600483f7c94d58163b7e7dbc1cf6d99577ee26980417b769fa757b6aa44,1352945,COVID-19 Epidemic Forecast in Different States of India using SIR Model_W3024412383.pdf,Metrics_Corpus
KCDI000078,kcdi000078_2020_published_august_2020.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000078_2020_published_august_2020.pdf,published: 28 August 2020,2020,10.3389/fpubh.2020.00441,India-transferable,high,Life Expectancy & Mortality,,d448b40effe70acda6ae40c726267875c0fbe5fc9e152d2ff62b7a82ef4bb2a8,2269726,COVID-19 Mortality Rate Prediction for India Using Statistical Neural Network Models_W3081923509.pdf,Metrics_Corpus
KCDI000079,kcdi000079_2020_nepal_journal_epidemiology.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000079_2020_nepal_journal_epidemiology.pdf,Nepal Journal of Epidemiology,2020,10.3126/nje.v10i2.28960,Kerala,high,Unknown,,32af9cf83c5cd2a981ea07cc94e6fe5f94e53831b121d4fba6e98b45889305d7,562280,COVID-19 pandemic in India A Comparison of pandemic pattern in Selected States_W3040021706.pdf,Metrics_Corpus
KCDI000080,kcdi000080_2021_https_doi_org_1038_s41591_021_01454_full_list_affiliations.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000080_2021_https_doi_org_1038_s41591_021_01454_full_list_affiliations.pdf,https:/ / doi.org/10.1038/s41591-021-01454-yA full list of affiliations appears at the end of the paper.A safe and effective vaccine is a critical tool to control the,2021,10.1038/s41591-021-01454-yA,India-transferable,high,Unknown,,1db9cf4ede370d416563c2c0d33b9c931e384cc039b88c5e8a176da74a385395,7648635,COVID-19 vaccine acceptance and hesitancy in low- and middle-income countries_W3182978015.pdf,Metrics_Corpus
KCDI000081,kcdi000081_2023_digital_journal_clinical_medicine_digital_journal_clinical_medicine.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000081_2023_digital_journal_clinical_medicine_digital_journal_clinical_medicine.pdf,Digital Journal of Clinical Medicine Digital Journal of Clinical Medicine,2023,10.55691/2582-3868.1150,India-transferable,high,Life Expectancy & Mortality,,0c6bb6b222203a4df120a165d0329b4ce7c2a7e17d0c6b6a8844222f845b2f1b,429546,COVID-19 Vaccine Effectiveness in Preventing Severe Infections and Mortality among Patients in Keral_W4389943928.pdf,Metrics_Corpus
KCDI000082,kcdi000082_2023_international_journal_recent_and_innovation_trends_computing_and_communication.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000082_2023_international_journal_recent_and_innovation_trends_computing_and_communication.pdf,International Journal on Recent and Innovation Trends in Computing and Communication,2023,10.17762/ijritcc.v11i4s,India-transferable,high,Crime & Safety,,d9526cdcdb200d8fb11536a9bc36101a66edc08c2f048f8a3d1d32a8bd94ab7c,688825,Crime Prediction and Analysis against women Using LRSRI-Missing Value Imputation and FIPSO - Optimum_W4377164199.pdf,Metrics_Corpus
KCDI000083,kcdi000083_2015_nepal_journal_epidemiology.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000083_2015_nepal_journal_epidemiology.pdf,Nepal Journal of Epidemiology,2015,10.3126/nje.v9i2.24679,Kerala,high,Unknown,,2ebcb149746febe86d001deb25416ca2592b3ff3c757444106f7d861c238b304,151634,Current scenario of organ donation and transplantation in Kerala India_W2954727005.pdf,Metrics_Corpus
KCDI000084,kcdi000084_2012_current_status_and_future_directions_colorectal_cancer.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000084_2012_current_status_and_future_directions_colorectal_cancer.pdf,Current Status and Future Directions in Colorectal Cancer,2012,10.1007/s13193-017-0711-9,Thiruvananthapuram,high,Unknown,,a495f46c02c122f83bba1a86920be77e8d38cfa5dc3bad1a8c2dc7608dfddfdb,312320,Current Status and Future Directions in Colorectal Cancer_W4236839115.pdf,Metrics_Corpus
KCDI000085,kcdi000085_2020_cyber_security_smart_cities_the_case.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000085_2020_cyber_security_smart_cities_the_case.pdf,Cyber-security in smart cities: the case of,2020,10.1186/s13731-016-0036-xThis,Unknown,high,Unknown,,5b6764743ea49cae2579753b6e0abb9db7b827293cae5a0ba1e68a933311e838,472584,Cyber-security in smart cities the case of Dubai_W2288522023.pdf,Metrics_Corpus
KCDI000086,kcdi000086_2023_proceedings_the_international_conference_cybersecurity_and_cybercrime_vol_2023.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000086_2023_proceedings_the_international_conference_cybersecurity_and_cybercrime_vol_2023.pdf,Proceedings  of the International  Conference  on Cybersecurity  and Cybercrime   Vol. X / 2023,2023,,Unknown,med,Crime & Safety,,20817a18eaeeaf5a87e728324e4b2b5a3b1cf4958d476ff748a7e98a7124fe54,298561,Cybercrimes in the Metaverse Challenges and Solutions_W4381279762.pdf,Metrics_Corpus
KCDI000087,kcdi000087_dalit_studiesthis_page_intentionally_left_blank.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000087_dalit_studiesthis_page_intentionally_left_blank.pdf,,,,Unknown,low,Unknown,,c17c41fe9e3bb3ae13aa989fbfdab99df89f57abb54fb46e525b9cf5026a2733,2546183,Dalit Studies_W4253879526.pdf,Metrics_Corpus
KCDI000088,kcdi000088_2025_international_journal_science_and_technology_ijsat.pdf,C:\Users\kthom\OneDrive\Documents\Community_development\KCDI_CORPUS\01_canonical_pdfs\kcdi000088_2025_international_journal_science_and_technology_ijsat.pdf,International Journal on Science and Technology (IJSAT),2025,,Kerala,med,Unknown,,0d957542eeab3d23df56d4c994be208fced4a84ab8717c0a3c8dcc48e6a36d5a,738189,DEBT LEVELS AND OCCUPATIONAL STRESS AMONG POLICE PERSONNEL IN KERALA AN EMPIRICAL INVESTIGATION_W4412347050.pdf,Metrics_Corpus
